2_grams,Frequency
tv operators,2
officials say,2
military base,2
clash police,2
bomb explodes,2
shuts schools,2
zia eviction,2
rs 1,2
kill 7,2
secretly meets,2
china economic,2
killed taliban,2
fails end,2
court orders,2
respect people,2
maoists end,2
nepal highway,2
24 hours,2
declares victory,2
chief fonseka,2
earthquake nepal,2
resolution un,2
state seizes,2
terrorist attack,2
india rushes,2
next president,2
alliance wins,2
nepal people,2
talks resume,2
ltte militants,2
new war,2
china free,2
lanka detains,2
troops step,2
earthquake shakes,2
suspected islamist,2
election win,2
killing fields,2
used india,2
cable tv,2
afghan peace,2
fresh row,2
killed fierce,2
images show,2
afghan civilians,2
suicide bombing,2
bangladesh says,2
bhutan royal,2
bangladesh ex,2
north lanka,2
10 days,2
government formation,2
afghan guards,2
death penalty,2
referendum end,2
mutiny bangladesh,2
diplomat shot,2
deal taliban,2
things know,2
high commissioner,2
powerful quake,2
taliban insurgency,2
fails elect,2
quran burning,2
afghanistan parliament,2
bryan adams,2
form new,2
may fled,2
ousted pm,2
attack military,2
un staff,2
polling begins,2
warning pakistan,2
1 dead,2
govt crisis,2
says govt,2
calls free,2
army captures,2
demands end,2
qaida linked,2
guesthouse siege,2
afghanistan blast,2
kyi heads,2
interests afghanistan,2
sacrifice nepal,2
fresh violence,2
8 dead,2
mob attacks,2
sobhraj seeks,2
ex islamist,2
war casualties,2
pm fire,2
call nepal,2
graves unearthed,2
india extends,2
killed 40,2
verdict sobhraj,2
bali volcano,2
medical team,2
say everest,2
killed ltte,2
gives nepal,2
pm zia,2
mahatma gandhi,2
hindu kush,2
bomb blasts,2
taliban battle,2
5 5,2
un exit,2
indian idol,2
mild earthquake,2
relief material,2
23 dead,2
drank urine,2
chief 1971,2
nepal foreign,2
peace afghanistan,2
taliban vow,2
lanka civil,2
court appearance,2
near china,2
20 years,2
leaders may,2
old son,2
us embassy,2
southeast asia,2
terror plot,2
army says,2
mother bombs,2
foreign secretary,2
us un,2
bangladesh hangs,2
day blow,2
bangla mutiny,2
president signs,2
nepal facing,2
alert maoists,2
nepal suffers,2
lanka refuses,2
claim responsibility,2
murder charge,2
kabul kill,2
ruling coalition,2
salman khurshid,2
warns myanmar,2
lankan military,2
find bodies,2
madhav kumar,2
storm afghan,2
lanka troops,2
day bandh,2
visit afghanistan,2
buddhist monk,2
islamist militants,2
typhoon weakens,2
becomes oldest,2
bombs found,2
visit bangladesh,2
british troops,2
relief india,2
htin kyaw,2
rohingya insurgents,2
myanmar army,2
help nepal,2
attack mastermind,2
indian team,2
blockade nepal,2
still trapped,2
indonesia tsunami,2
anti islamist,2
bangladesh indian,2
language row,2
thai police,2
china policy,2
ltte top,2
maoists move,2
launches new,2
prince paras,2
court issues,2
make comeback,2
afghanistan first,2
afghan suicide,2
ltte party,2
maldives elect,2
flood hit,2
nepal apex,2
loan sri,2
maldives former,2
troops enter,2
killed 30,2
bomb explosion,2
bomb kabul,2
2014 nato,2
1 000,2
earthquake strikes,2
embassy car,2
deadly quake,2
used terror,2
maoists boycott,2
maldives prez,2
blogger hacked,2
student killed,2
among hundreds,2
parliament set,2
arms deal,2
elect pm,2
bangladesh blocks,2
vows political,2
may day,2
1 million,2
apex court,2
drops bombshell,2
capsizes bangladesh,2
leaves india,2
lankan parliament,2
north india,2
tigers surrender,2
bangladesh central,2
least 13,2
un fire,2
presidential poll,2
red faced,2
rescue mission,2
nepal pashupatinath,2
lanka india,2
says hasina,2
16 districts,2
join nepal,2
killed attack,2
others arrested,2
ship carrying,2
forces end,2
chief killed,2
nepal begins,2
neetu singh,2
president rodrigo,2
taliban say,2
afghans vote,2
long delayed,2
lankan presidential,2
assassination bid,2
nears end,2
sea border,2
ferry sinks,2
air strikes,2
death another,2
nepal mps,2
afghanistan capital,2
oath hindi,2
erupts nepal,2
terror links,2
us may,2
dam project,2
bdr mutineers,2
bangladesh ferry,2
bangladesh executes,2
returns haunt,2
cpn uml,2
western nepal,2
nepal marks,2
lanka floods,2
indian pilgrims,2
top judge,2
hold talks,2
indian aid,2
attack killed,2
responsibility attack,2
bangladesh vote,2
china border,2
third term,2
thousands evacuated,2
cricket match,2
teesta pact,2
strike bangladesh,2
bangladesh beef,2
strike bangla,2
kyi eyes,2
lives nepal,2
lanka asks,2
hospital afghan,2
explosions heard,2
10 hindu,2
polls rajapaksa,2
hand nepal,2
least 30,2
pm manmohan,2
hampers search,2
ex royals,2
bangladesh bhutan,2
hasina victory,2
discuss ways,2
tremors jolt,2
united nations,2
6 0,2
living goddess,2
lanka may,2
strike may,2
lanka braces,2
kills 18,2
head nepal,2
building collapse,2
drone strike,2
indian govt,2
2004 grenade,2
new leader,2
china trip,2
six indians,2
arrival indians,2
stands behind,2
myanmar elections,2
nepal warring,2
troops military,2
afghan troops,2
parliament november,2
emerges largest,2
disputed sea,2
flex muscles,2
killed bus,2
former maldives,2
taliban spokesman,2
upholds jamaat,2
president maithripala,2
toll exceeds,2
5 magnitude,2
maoist chief,2
fresh polls,2
afghanistan envoy,2
vote new,2
rush hour,2
dead man,2
maoist leader,2
near us,2
first ever,2
ambassador india,2
lankan war,2
kills 14,2
luxury bunker,2
us warns,2
toll could,2
attack hasina,2
king birendra,2
2 billion,2
mp nepal,2
old japanese,2
leader mullah,2
coalition wins,2
life nepal,2
obama calls,2
poll panel,2
ramdev aide,2
begins sri,2
consulate afghanistan,2
election result,2
national anthem,2
based terror,2
least 12,2
wins race,2
madhesi parties,2
11 members,2
flee lanka,2
prachanda visit,2
leader says,2
parallel government,2
officials taliban,2
two opposition,2
rights sri,2
afghanistan solution,2
monsoon toll,2
bangladesh border,2
king gyanendra,2
nepal capital,2
us man,2
take nepal,2
gets death,2
protests 16,2
hour blasts,2
two dead,2
lanka goes,2
says un,2
trapped lanka,2
afghan girl,2
maoists plan,2
east afghanistan,2
take arms,2
hits 47,2
meets china,2
zia calls,2
maldives says,2
board missing,2
bhutan king,2
pre conditions,2
seeks us,2
soil used,2
arrives nepal,2
little india,2
indian medical,2
kabul car,2
30 injured,2
least 24,2
1 near,2
koirala nepal,2
injured bomb,2
thousands flee,2
bangladesh cabinet,2
rocks kabul,2
hindu pilgrims,2
lanka fighting,2
govt nasheed,2
rajapaksa wins,2
push back,2
pakistan afghanistan,2
airport big,2
peace deal,2
maoists cross,2
india afghanistan,2
bangladesh ruling,2
kyi party,2
despite concerns,2
19 killed,2
myanmar new,2
hindu temple,2
indian fishermen,2
talks china,2
floods claim,2
taliban threaten,2
house arrest,2
exiled tibetans,2
ltte hq,2
murder charges,2
video shows,2
myanmar ferry,2
urges afghans,2
quake jolts,2
landslide kills,2
hambantota port,2
shuts airport,2
amid violence,2
election referendum,2
50 000,2
least 20,2
political prisoners,2
ltte rout,2
lankan police,2
nasheed jail,2
rajapaksa fonseka,2
afghanistan polls,2
pm oli,2
pak seeks,2
troops recover,2
rohingya muslims,2
food supplies,2
urges nepal,2
ghani says,2
asks army,2
prachanda wins,2
ferry capsizes,2
blogger gets,2
open aftershocks,2
indian high,2
issues arrest,2
awami league,2
nepal deputy,2
sc upholds,2
plane crashes,2
nepal ready,2
afghan policemen,2
islamist blogger,2
swine flu,2
new chapter,2
road accident,2
warning shots,2
himalayan quake,2
2 years,2
nepal shuts,2
provide rs,2
morning rush,2
mazar sharif,2
nepal gets,2
2 opposition,2
priests pashupatinath,2
pakistan isolated,2
trade treaty,2
prabhakaran luxury,2
dead kabul,2
7 000,2
bdr rebels,2
china backed,2
earthquake jolts,2
aid quake,2
taliban afghan,2
arrives sri,2
1 5,2
quake victims,2
arms row,2
terror charges,2
afghan cricket,2
years later,2
earthquake devastation,2
tamils rajapaksa,2
debt trap,2
bomb afghanistan,2
lanka prime,2
bangladesh upholds,2
target india,2
constitution turning,2
mukherjee visit,2
bdr hq,2
old man,2
nepal blast,2
buddha tattoo,2
two indians,2
wins seat,2
return power,2
nepal cable,2
ex dictator,2
kills 17,2
maoist strike,2
000 tamils,2
poll fails,2
nobel winner,2
taliban announce,2
murder case,2
british tourist,2
nepal prachanda,2
afghanistan war,2
pm khaleda,2
taliban claim,2
indians die,2
000 flee,2
northern afghan,2
nepal constitution,2
three day,2
india interests,2
afghan airstrike,2
junta leader,2
13 year,2
india hails,2
may put,2
obama asks,2
near disputed,2
sexual abuse,2
party likely,2
bnp leader,2
looms large,2
us deploy,2
seven afghan,2
says nepal,2
nepalese pm,2
police detain,2
deepens pm,2
india may,2
dethroned king,2
visit may,2
us aid,2
lanka mulls,2
go warpath,2
kills six,2
congregation bangladesh,2
india fails,2
ahead india,2
gayoom daughter,2
tibetans vote,2
bhutan first,2
protesters clash,2
unrest myanmar,2
6 200,2
may offer,2
probe bdr,2
people board,2
0 magnitude,2
nepal names,2
afghan airport,2
pm narendra,2
anti ltte,2
president held,2
aid workers,2
fire kabul,2
us help,2
president aide,2
day lanka,2
crown prince,2
rescue workers,2
bangladesh blogger,2
kandahar kills,2
maoist cadres,2
ltte suicide,2
maldivian parties,2
6 killed,2
8 year,2
president mohamed,2
tibetan refugees,2
braces protest,2
take back,2
us urges,2
gay indian,2
100 lashes,2
maldives govt,2
confidence vote,2
protests erupt,2
takes oath,2
lanka slams,2
leaders back,2
international agencies,2
us nato,2
us japan,2
gold mine,2
anti maoist,2
nepal airport,2
transfer power,2
scale military,2
refugee crisis,2
talks resolve,2
cabinet expansion,2
steel plant,2
president visit,2
says lanka,2
new name,2
pm ranil,2
sl navy,2
deadly earthquake,2
6 8,2
insurgents killed,2
chief prachanda,2
duterte says,2
myanmar polls,2
violence kills,2
nepal red,2
siege ends,2
disaster risk,2
picks pieces,2
nuclear plant,2
tourist buddha,2
bangladesh cafe,2
son gets,2
pentagon us,2
end us,2
says china,2
kabul official,2
forces battle,2
uk france,2
election day,2
ethnic cleansing,2
leave nepal,2
tamil nadu,2
abuse boys,2
probe panel,2
braces another,2
ban ki,2
india wary,2
india calls,2
taliban chief,2
ceasefire ltte,2
skids runway,2
crackdown militants,2
child rape,2
2004 attack,2
tower collapses,2
2 quake,2
new ltte,2
afghan strategy,2
11 killed,2
prachanda secretly,2
rohingya women,2
hits indonesia,2
crashes killing,2
tremor felt,2
malaysia airlines,2
historic vote,2
kills 22,2
armed forces,2
nepal hindi,2
december 23,2
